transaction_id,customer_id,loan_id,transaction_ts,transaction_type,payment_method,amount,currency,transaction_status
T0004208,C00073,L000088,2023-12-27T00:00:00,REPAYMENT,PSE,176158,COP,SETTLED
T0004209,C00064,L000496,2024-11-15T00:00:00,CHARGEBACK,PSE,144736,COP,SETTLED
T0004210,C00283,L001017,2023-10-02T00:00:00,REPAYMENT,PSE,248331,COP,SETTLED
T0004211,C00256,L000173,2023-01-25T00:00:00,FEE,TRANSFER,67037,COP,SETTLED
T0004212,C00286,L000136,2024-09-25T00:00:00,CHARGEBACK,TRANSFER,202099,COP,SETTLED
T0004213,C00073,L000455,2025-02-15T00:00:00,CHARGEBACK,CARD,305084,COP,FAILED
T0004214,C00202,L000349,2024-08-03T00:00:00,DISBURSEMENT,CASH_NETWORK,257434,COP,SETTLED
T0004215,C00425,L000704,2024-08-28T00:00:00,FEE,TRANSFER,210009,COP,PENDING
T0004216,C00074,L000675,2023-07-28T00:00:00,DISBURSEMENT,PSE,180135,COP,FAILED
T0004217,C00323,L000525,2023-03-15T00:00:00,CHARGEBACK,CARD,355156,COP,FAILED
T0004218,C00168,L000334,2023-09-14T00:00:00,FEE,CASH_NETWORK,294937,COP,SETTLED
T0004219,C00031,L000479,2025-02-11T00:00:00,DISBURSEMENT,PSE,211871,COP,SETTLED
T0004220,C00398,L000554,2023-11-17T00:00:00,REPAYMENT,TRANSFER,395206,COP,PENDING
T0004221,C00309,L001168,2024-12-20T00:00:00,CHARGEBACK,PSE,384869,COP,FAILED
T0004222,C00160,L000625,2024-11-21T00:00:00,FEE,CASH_NETWORK,217678,COP,SETTLED
T0004223,C00144,L001146,2025-02-17T00:00:00,CHARGEBACK,CARD,270566,COP,SETTLED
T0004224,C00392,L000163,2023-08-02T00:00:00,DISBURSEMENT,CARD,351552,COP,FAILED
T0004225,C00356,L000418,2024-01-17T00:00:00,FEE,PSE,330763,COP,PENDING
T0004226,C00039,L000851,2023-07-23T00:00:00,REPAYMENT,TRANSFER,427710,COP,FAILED
T0004227,C00068,L000192,2024-11-17T00:00:00,REPAYMENT,CARD,293684,COP,PENDING
T0004228,C00354,L000706,2023-03-02T00:00:00,REPAYMENT,CASH_NETWORK,144765,COP,PENDING
T0004229,C00001,L000837,2023-02-23T00:00:00,REPAYMENT,TRANSFER,324334,COP,PENDING
T0004230,C00321,L000375,2024-03-10T00:00:00,CHARGEBACK,TRANSFER,159026,COP,FAILED
T0004231,C00512,L000053,2025-04-06T00:00:00,CHARGEBACK,PSE,176042,COP,SETTLED
T0004232,C00103,L000066,2025-02-01T00:00:00,DISBURSEMENT,CARD,180654,COP,FAILED
T0004233,C00468,L000672,2024-05-02T00:00:00,FEE,CASH_NETWORK,68302,COP,SETTLED
T0004234,C00274,L000442,2024-01-25T00:00:00,REPAYMENT,PSE,159560,COP,FAILED
T0004235,C00395,L000293,2023-06-29T00:00:00,CHARGEBACK,CASH_NETWORK,401993,COP,FAILED
T0004236,C00406,L000643,2023-01-09T00:00:00,CHARGEBACK,CASH_NETWORK,326720,COP,PENDING
T0004237,C00498,L001047,2025-04-17T00:00:00,REPAYMENT,PSE,263086,COP,FAILED
T0004238,C00410,L001161,2024-10-10T00:00:00,REPAYMENT,TRANSFER,257033,COP,FAILED
T0004239,C00510,L000114,2024-05-17T00:00:00,CHARGEBACK,CARD,223516,COP,FAILED
T0004240,C00001,L000679,2024-09-12T00:00:00,CHARGEBACK,CASH_NETWORK,448597,COP,PENDING
T0004241,C00090,L000129,2025-05-25T00:00:00,DISBURSEMENT,TRANSFER,173020,COP,FAILED
T0004242,C00033,L001044,2024-02-16T00:00:00,FEE,CARD,199475,COP,SETTLED
T0004243,C00094,L001029,2024-01-18T00:00:00,FEE,CARD,250605,COP,SETTLED
T0004244,C00482,L000901,2024-08-11T00:00:00,DISBURSEMENT,PSE,-15774,COP,PENDING
T0004245,C00482,L001032,2024-07-19T00:00:00,DISBURSEMENT,CASH_NETWORK,179981,COP,SETTLED
T0004246,C00181,L000361,2025-04-24T00:00:00,CHARGEBACK,PSE,123479,COP,SETTLED
T0004247,C00207,L000746,2023-03-26T00:00:00,FEE,PSE,292094,COP,PENDING
T0004248,C00082,L000255,2023-11-24T00:00:00,FEE,TRANSFER,180850,COP,SETTLED
T0004249,C00081,L000645,2023-09-02T00:00:00,DISBURSEMENT,CASH_NETWORK,290581,COP,SETTLED
T0004250,C00468,L000730,2024-03-11T00:00:00,CHARGEBACK,CARD,242054,COP,SETTLED
T0004251,C00224,L001128,2023-03-29T00:00:00,REPAYMENT,PSE,301590,COP,PENDING
T0004252,C00315,L000699,2025-02-09T00:00:00,DISBURSEMENT,CARD,35533,COP,FAILED
T0004253,C00275,L000444,2023-08-25T00:00:00,FEE,CASH_NETWORK,162187,COP,PENDING
T0004254,C00353,L000717,2024-04-21T00:00:00,DISBURSEMENT,CARD,265736,COP,SETTLED
T0004255,C00179,L000949,2023-04-17T00:00:00,REPAYMENT,PSE,289619,COP,SETTLED
T0004256,C00278,L000719,2025-01-21T00:00:00,REPAYMENT,PSE,248909,COP,PENDING
T0004257,C00408,L000458,2024-01-30T00:00:00,FEE,PSE,296792,COP,PENDING
T0004258,C00360,L001066,2023-06-26T00:00:00,REPAYMENT,PSE,189243,COP,SETTLED
T0004259,C00244,L000682,2024-11-01T00:00:00,CHARGEBACK,CARD,58508,COP,FAILED
T0004260,C00014,L000162,2025-01-27T00:00:00,FEE,PSE,361625,COP,SETTLED
T0004261,C00416,L000842,2023-12-23T00:00:00,CHARGEBACK,CASH_NETWORK,309323,COP,FAILED
T0004262,C00289,L000084,2023-08-19T00:00:00,REPAYMENT,TRANSFER,181837,COP,SETTLED
T0004263,C00496,L000805,2023-06-09T00:00:00,DISBURSEMENT,CARD,100640,COP,FAILED
T0004264,C00008,L000177,2024-02-18T00:00:00,REPAYMENT,PSE,311067,COP,PENDING
T0004265,C00471,L000649,2023-08-25T00:00:00,DISBURSEMENT,TRANSFER,240987,COP,FAILED
T0004266,C00052,L000060,2023-08-10T00:00:00,DISBURSEMENT,TRANSFER,210461,COP,SETTLED
T0004267,C00374,L000591,2023-11-21T00:00:00,CHARGEBACK,CARD,8667,COP,SETTLED
T0004268,C00224,L001119,2023-05-16T00:00:00,DISBURSEMENT,CASH_NETWORK,130699,COP,PENDING
T0004269,C00500,L000054,2024-12-29T00:00:00,REPAYMENT,TRANSFER,77687,COP,PENDING
T0004270,C00054,L000134,2025-03-13T00:00:00,DISBURSEMENT,CARD,255937,COP,FAILED
T0004271,C00219,L000956,2023-07-20T00:00:00,DISBURSEMENT,CARD,223239,COP,PENDING
T0004272,C00473,L000916,2024-10-28T00:00:00,CHARGEBACK,TRANSFER,263499,COP,SETTLED
T0004273,C00392,L000597,2024-06-24T00:00:00,REPAYMENT,CASH_NETWORK,135504,COP,PENDING
T0004274,C00054,L000434,2023-03-13T00:00:00,DISBURSEMENT,PSE,171392,COP,PENDING
T0004275,C00259,L000809,2025-05-13T00:00:00,FEE,PSE,326675,COP,SETTLED
T0004276,C00279,L001184,2023-10-15T00:00:00,FEE,CASH_NETWORK,237992,COP,FAILED
T0004277,C00219,L000833,2025-03-07T00:00:00,FEE,CARD,55763,COP,PENDING
T0004278,C00253,L001031,2025-03-08T00:00:00,REPAYMENT,PSE,194373,COP,PENDING
T0004279,C00449,L000891,2024-11-09T00:00:00,CHARGEBACK,CARD,97578,COP,SETTLED
T0004280,C00068,L000293,2025-03-26T00:00:00,REPAYMENT,PSE,243575,COP,SETTLED
T0004281,C00368,L000319,2023-12-25T00:00:00,FEE,PSE,199565,COP,PENDING
T0004282,C00357,L000844,2024-10-30T00:00:00,FEE,TRANSFER,172678,COP,PENDING
T0004283,C00505,L001145,2023-07-26T00:00:00,REPAYMENT,TRANSFER,153197,COP,FAILED
T0004284,C00146,L000521,2023-03-03T00:00:00,REPAYMENT,CARD,208553,COP,SETTLED
T0004285,C00336,L000259,2024-01-13T00:00:00,DISBURSEMENT,CARD,158838,COP,PENDING
T0004286,C00086,L000587,2024-04-26T00:00:00,CHARGEBACK,CARD,206722,COP,PENDING
T0004287,C00122,L000655,2023-05-22T00:00:00,FEE,CARD,296297,COP,SETTLED
T0004288,C00141,L000097,2025-06-18T00:00:00,REPAYMENT,TRANSFER,342306,COP,FAILED
T0004289,C00322,L000550,2024-08-09T00:00:00,DISBURSEMENT,CASH_NETWORK,313319,COP,SETTLED
T0004290,C00375,L000114,2024-08-29T00:00:00,DISBURSEMENT,CASH_NETWORK,336862,COP,SETTLED
T0004291,C00315,L001149,2024-06-20T00:00:00,FEE,CASH_NETWORK,356294,COP,SETTLED
T0004292,C00107,L000750,2023-11-20T00:00:00,FEE,CARD,264742,COP,FAILED
T0004293,C00347,L000465,2025-04-28T00:00:00,DISBURSEMENT,CARD,321832,COP,PENDING
T0004294,C00197,L000638,2023-04-02T00:00:00,FEE,CASH_NETWORK,122928,COP,PENDING
T0004295,C00245,L001193,2023-07-28T00:00:00,REPAYMENT,CARD,265738,COP,SETTLED
T0004296,C00460,L000773,2023-03-29T00:00:00,REPAYMENT,CARD,384706,COP,FAILED
T0004297,C00497,L000211,2023-05-04T00:00:00,DISBURSEMENT,CASH_NETWORK,61270,COP,PENDING
T0004298,C00315,L000774,2024-10-05T00:00:00,FEE,TRANSFER,18936,COP,SETTLED
T0004299,C00396,L000157,2024-09-14T00:00:00,FEE,TRANSFER,214461,COP,PENDING
T0004300,C00200,L000080,2023-01-02T00:00:00,DISBURSEMENT,PSE,195565,COP,FAILED
T0004301,C00277,L000515,2023-07-15T00:00:00,DISBURSEMENT,CASH_NETWORK,210103,COP,SETTLED
T0004302,C00435,L001062,2024-05-03T00:00:00,CHARGEBACK,CARD,188370,COP,FAILED
T0004303,C00146,L000315,2023-09-29T00:00:00,REPAYMENT,CARD,236602,COP,SETTLED
T0004304,C00037,L000987,2023-03-15T00:00:00,REPAYMENT,TRANSFER,115444,COP,SETTLED
T0004305,C00452,L000278,2024-04-28T00:00:00,DISBURSEMENT,TRANSFER,190595,COP,PENDING
T0004306,C00505,L000605,2023-07-03T00:00:00,DISBURSEMENT,CARD,292857,COP,PENDING
T0004307,C00284,L000917,2023-06-13T00:00:00,CHARGEBACK,TRANSFER,329850,COP,PENDING
T0004308,C00314,L000926,2024-08-14T00:00:00,DISBURSEMENT,CARD,235578,COP,SETTLED
T0004309,C00119,L000125,2023-06-07T00:00:00,REPAYMENT,CARD,275018,COP,FAILED
T0004310,C00288,L000724,2024-08-13T00:00:00,DISBURSEMENT,CASH_NETWORK,136422,COP,SETTLED
T0004311,C00021,L000156,2024-03-08T00:00:00,DISBURSEMENT,CASH_NETWORK,187520,COP,PENDING
T0004312,C00285,L000016,2025-04-15T00:00:00,REPAYMENT,CARD,240690,COP,PENDING
T0004313,C00041,L000833,2024-03-22T00:00:00,REPAYMENT,CARD,304908,COP,FAILED
T0004314,C00013,L000933,2024-05-04T00:00:00,CHARGEBACK,CARD,243514,COP,PENDING
T0004315,C00012,L000631,2024-12-12T00:00:00,FEE,PSE,137086,COP,SETTLED
T0004316,C00178,L001003,2025-05-11T00:00:00,CHARGEBACK,TRANSFER,405556,COP,PENDING
T0004317,C00372,L000359,2025-02-01T00:00:00,DISBURSEMENT,TRANSFER,99776,COP,FAILED
T0004318,C00093,L000695,2025-06-11T00:00:00,REPAYMENT,CASH_NETWORK,221471,COP,PENDING
T0004319,C00236,L000836,2024-10-08T00:00:00,FEE,TRANSFER,226852,COP,SETTLED
T0004320,C00092,L000016,2024-08-10T00:00:00,CHARGEBACK,TRANSFER,400122,COP,SETTLED
T0004321,C00137,L000427,2023-11-03T00:00:00,DISBURSEMENT,PSE,122287,COP,SETTLED
T0004322,C00162,L000681,2023-03-09T00:00:00,CHARGEBACK,TRANSFER,360880,COP,FAILED
T0004323,C00123,L000665,2024-10-29T00:00:00,DISBURSEMENT,TRANSFER,293912,COP,SETTLED
T0004324,C00179,L000733,2023-11-14T00:00:00,REPAYMENT,TRANSFER,141013,COP,FAILED
T0004325,C00267,L000592,2023-12-27T00:00:00,FEE,PSE,312588,COP,FAILED
T0004326,C00292,L000125,2024-03-18T00:00:00,FEE,TRANSFER,218953,COP,FAILED
T0004327,C00214,L000139,2025-06-08T00:00:00,REPAYMENT,CASH_NETWORK,141507,COP,PENDING
T0004328,C00480,L000449,2024-12-07T00:00:00,FEE,CASH_NETWORK,364848,COP,PENDING
T0004329,C00220,L000314,2023-01-14T00:00:00,FEE,TRANSFER,90603,COP,SETTLED
T0004330,C00285,L000636,2024-03-23T00:00:00,CHARGEBACK,CASH_NETWORK,137219,COP,FAILED
T0004331,C00146,L000416,2025-01-01T00:00:00,CHARGEBACK,TRANSFER,158917,COP,PENDING
T0004332,C00295,L000212,2023-11-10T00:00:00,REPAYMENT,PSE,295857,COP,PENDING
T0004333,C00255,L000217,2024-11-07T00:00:00,CHARGEBACK,CASH_NETWORK,246141,COP,SETTLED
T0004334,C00035,L001123,2023-05-17T00:00:00,DISBURSEMENT,CARD,227699,COP,SETTLED
T0004335,C00045,L000264,2023-12-08T00:00:00,REPAYMENT,PSE,262399,COP,PENDING
T0004336,C00209,L000222,2024-11-21T00:00:00,DISBURSEMENT,CARD,307158,COP,PENDING
T0004337,C00021,L000675,2024-02-06T00:00:00,CHARGEBACK,TRANSFER,117358,COP,SETTLED
T0004338,C00278,L000565,2023-07-23T00:00:00,DISBURSEMENT,CASH_NETWORK,234043,COP,PENDING
T0004339,C00127,L000696,2023-12-30T00:00:00,CHARGEBACK,CARD,192459,COP,SETTLED
T0004340,C00128,L000152,2023-01-13T00:00:00,REPAYMENT,PSE,214182,COP,PENDING
T0004341,C00184,L000992,2025-01-19T00:00:00,FEE,CARD,171066,COP,PENDING
T0004342,C00486,L000865,2024-04-08T00:00:00,REPAYMENT,PSE,270806,COP,FAILED
T0004343,C00099,L000107,2023-11-23T00:00:00,FEE,CARD,230211,COP,FAILED
T0004344,C00221,L000570,2023-07-23T00:00:00,DISBURSEMENT,PSE,129467,COP,PENDING
T0004345,C00189,L000807,2025-01-17T00:00:00,CHARGEBACK,PSE,417477,COP,FAILED
T0004346,C00024,L000548,2024-04-03T00:00:00,CHARGEBACK,CASH_NETWORK,211316,COP,FAILED
T0004347,C00133,L000784,2023-07-21T00:00:00,FEE,PSE,171357,COP,SETTLED
T0004348,C00413,L000063,2023-04-13T00:00:00,DISBURSEMENT,CARD,154574,COP,FAILED
T0004349,C00389,L000296,2024-01-03T00:00:00,CHARGEBACK,TRANSFER,122828,COP,FAILED
T0004350,C00215,L000294,2025-05-19T00:00:00,DISBURSEMENT,CASH_NETWORK,79529,COP,FAILED
T0004351,C00149,L000236,2025-01-24T00:00:00,DISBURSEMENT,CASH_NETWORK,298356,COP,SETTLED
T0004352,C00087,L000863,2024-06-01T00:00:00,DISBURSEMENT,TRANSFER,161910,COP,FAILED
T0004353,C00123,L001101,2023-10-03T00:00:00,REPAYMENT,TRANSFER,253260,COP,FAILED
T0004354,C00115,L000045,2024-09-27T00:00:00,DISBURSEMENT,TRANSFER,89899,COP,SETTLED
T0004355,C00311,L000439,2023-01-12T00:00:00,DISBURSEMENT,CARD,90956,COP,PENDING
T0004356,C00460,L000538,2025-05-20T00:00:00,DISBURSEMENT,CARD,260357,COP,PENDING
T0004357,C00446,L000193,2025-04-07T00:00:00,DISBURSEMENT,CASH_NETWORK,224201,COP,FAILED
T0004358,C00261,L000999,2023-02-09T00:00:00,REPAYMENT,PSE,180956,COP,PENDING
T0004359,C00243,L001016,2023-05-23T00:00:00,FEE,PSE,167444,COP,SETTLED
T0004360,C00289,L001173,2024-06-25T00:00:00,FEE,CASH_NETWORK,206125,COP,SETTLED
T0004361,C00245,L001104,2023-07-27T00:00:00,REPAYMENT,TRANSFER,252245,COP,PENDING
T0004362,C00416,L000153,2024-02-10T00:00:00,FEE,TRANSFER,376914,COP,SETTLED
T0004363,C00403,L000790,2023-12-10T00:00:00,REPAYMENT,TRANSFER,99543,COP,SETTLED
T0004364,C00173,L000857,2025-01-26T00:00:00,CHARGEBACK,CASH_NETWORK,213301,COP,FAILED
T0004365,C00059,L000503,2024-12-02T00:00:00,DISBURSEMENT,PSE,224376,COP,PENDING
T0004366,C00370,L000130,2023-03-28T00:00:00,CHARGEBACK,PSE,260269,COP,PENDING
T0004367,C00165,L000852,2024-02-21T00:00:00,CHARGEBACK,CARD,224831,COP,FAILED
T0004368,C00212,L000806,2024-12-22T00:00:00,DISBURSEMENT,TRANSFER,188329,COP,FAILED
T0004369,C00124,L000274,2023-11-21T00:00:00,CHARGEBACK,PSE,119145,COP,SETTLED
T0004370,C00234,L001189,2024-12-01T00:00:00,CHARGEBACK,CARD,66189,COP,FAILED
T0004371,C00189,L000442,2023-03-13T00:00:00,CHARGEBACK,TRANSFER,241618,COP,FAILED
T0004372,C00152,L000331,2024-08-25T00:00:00,FEE,CASH_NETWORK,226502,COP,SETTLED
T0004373,C00408,L000331,2024-11-05T00:00:00,REPAYMENT,CARD,-15938,COP,SETTLED
T0004374,C00386,L000199,2024-02-10T00:00:00,FEE,PSE,180536,COP,SETTLED
T0004375,C00360,L001101,2024-08-09T00:00:00,FEE,CASH_NETWORK,89898,COP,FAILED
T0004376,C00096,L000260,2025-03-02T00:00:00,REPAYMENT,PSE,287976,COP,PENDING
T0004377,C00283,L000823,2023-01-26T00:00:00,DISBURSEMENT,CARD,133150,COP,PENDING
T0004378,C00421,L000302,2023-07-15T00:00:00,REPAYMENT,PSE,-1167,COP,PENDING
T0004379,C00389,L000828,2024-02-26T00:00:00,REPAYMENT,CARD,133431,COP,PENDING
T0004380,C00009,L000673,2025-04-28T00:00:00,FEE,CARD,148399,COP,SETTLED
T0004381,C00211,L000461,2024-12-06T00:00:00,DISBURSEMENT,CASH_NETWORK,131671,COP,FAILED
T0004382,C00307,L000749,2024-09-29T00:00:00,FEE,CASH_NETWORK,246282,COP,PENDING
T0004383,C00289,L000641,2025-04-13T00:00:00,FEE,CARD,219959,COP,PENDING
T0004384,C00308,L000469,2024-10-03T00:00:00,CHARGEBACK,CASH_NETWORK,134369,COP,PENDING
T0004385,C00128,L000666,2023-06-15T00:00:00,CHARGEBACK,CASH_NETWORK,90544,COP,SETTLED
T0004386,C00193,L000582,2025-02-25T00:00:00,FEE,PSE,140869,COP,SETTLED
T0004387,C00182,L000364,2025-02-21T00:00:00,CHARGEBACK,PSE,-5128,COP,SETTLED
T0004388,C00132,L000399,2023-08-18T00:00:00,DISBURSEMENT,PSE,310485,COP,PENDING
T0004389,C00217,L000596,2024-04-21T00:00:00,DISBURSEMENT,PSE,280085,COP,PENDING
T0004390,C00449,L000394,2024-05-28T00:00:00,CHARGEBACK,PSE,213161,COP,PENDING
T0004391,C00034,L000886,2024-09-14T00:00:00,DISBURSEMENT,CASH_NETWORK,344889,COP,PENDING
T0004392,C00374,L000959,2024-02-14T00:00:00,REPAYMENT,TRANSFER,103517,COP,SETTLED
T0004393,C00453,L000640,2024-02-19T00:00:00,CHARGEBACK,TRANSFER,312429,COP,SETTLED
T0004394,C00400,L000262,2024-11-26T00:00:00,CHARGEBACK,PSE,132882,COP,PENDING
T0004395,C00087,L000584,2023-12-06T00:00:00,CHARGEBACK,CARD,255192,COP,FAILED
T0004396,C00455,L000205,2023-08-28T00:00:00,FEE,TRANSFER,116247,COP,SETTLED
T0004397,C00270,L001019,2024-09-03T00:00:00,CHARGEBACK,CASH_NETWORK,113464,COP,PENDING
T0004398,C00190,L000743,2023-05-15T00:00:00,FEE,TRANSFER,220581,COP,SETTLED
T0004399,C00445,L001033,2023-05-10T00:00:00,FEE,CASH_NETWORK,351674,COP,PENDING
T0004400,C00292,L000463,2024-01-11T00:00:00,CHARGEBACK,CARD,169285,COP,SETTLED
T0004401,C00308,L000117,2023-09-19T00:00:00,REPAYMENT,CASH_NETWORK,343963,COP,FAILED
T0004402,C00136,L000914,2024-12-12T00:00:00,CHARGEBACK,TRANSFER,214489,COP,FAILED
T0004403,C00407,L001143,2023-06-09T00:00:00,CHARGEBACK,CARD,43898,COP,PENDING
T0004404,C00059,L000352,2024-01-04T00:00:00,DISBURSEMENT,PSE,94590,COP,SETTLED
T0004405,C00426,L000601,2023-10-26T00:00:00,CHARGEBACK,CARD,203645,COP,SETTLED
T0004406,C00028,L000548,2024-12-28T00:00:00,CHARGEBACK,CASH_NETWORK,360290,COP,FAILED
T0004407,C00439,L000521,2024-11-30T00:00:00,DISBURSEMENT,PSE,42856,COP,PENDING
T0004408,C00132,L001084,2023-11-11T00:00:00,DISBURSEMENT,CARD,224462,COP,FAILED
T0004409,C00439,L001131,2025-01-11T00:00:00,CHARGEBACK,TRANSFER,252143,COP,PENDING
T0004410,C00498,L000962,2023-11-26T00:00:00,DISBURSEMENT,TRANSFER,26458,COP,FAILED
T0004411,C00241,L001056,2024-03-12T00:00:00,FEE,TRANSFER,173639,COP,PENDING
T0004412,C00214,L000099,2023-04-07T00:00:00,FEE,CARD,388776,COP,FAILED
T0004413,C00036,L000551,2023-11-02T00:00:00,FEE,CASH_NETWORK,158550,COP,FAILED
T0004414,C00356,L000934,2023-10-07T00:00:00,REPAYMENT,PSE,116313,COP,FAILED
T0004415,C00348,L000296,2023-08-30T00:00:00,REPAYMENT,TRANSFER,263320,COP,SETTLED
T0004416,C00439,L000993,2023-03-27T00:00:00,DISBURSEMENT,CARD,325602,COP,PENDING
T0004417,C00097,L001179,2023-06-26T00:00:00,REPAYMENT,TRANSFER,197099,COP,PENDING
T0004418,C00354,L001007,2023-08-14T00:00:00,CHARGEBACK,PSE,200819,COP,PENDING
T0004419,C00168,L000153,2023-07-05T00:00:00,FEE,CARD,338078,COP,SETTLED
T0004420,C00261,L000290,2024-12-01T00:00:00,CHARGEBACK,PSE,18457,COP,PENDING
T0004421,C00492,L000503,2024-10-27T00:00:00,DISBURSEMENT,CASH_NETWORK,163999,COP,FAILED
T0004422,C00476,L000949,2025-05-30T00:00:00,FEE,TRANSFER,17870,COP,SETTLED
T0004423,C00055,L000903,2024-01-09T00:00:00,CHARGEBACK,TRANSFER,223203,COP,PENDING
T0004424,C00176,L000558,2023-06-13T00:00:00,DISBURSEMENT,CASH_NETWORK,385989,COP,FAILED
T0004425,C00078,L000563,2023-10-18T00:00:00,REPAYMENT,TRANSFER,66762,COP,FAILED
T0004426,C00165,L000599,2024-09-23T00:00:00,DISBURSEMENT,CASH_NETWORK,296683,COP,PENDING
T0004427,C00462,L000195,2023-02-08T00:00:00,FEE,CARD,251962,COP,FAILED
T0004428,C00121,L000398,2023-05-23T00:00:00,FEE,TRANSFER,93507,COP,PENDING
T0004429,C00303,L000883,2025-05-23T00:00:00,REPAYMENT,CASH_NETWORK,209719,COP,PENDING
T0004430,C00467,L000715,2023-02-12T00:00:00,CHARGEBACK,PSE,144056,COP,PENDING
T0004431,C00466,L001180,2025-03-07T00:00:00,DISBURSEMENT,CARD,329163,COP,SETTLED
T0004432,C00082,L000503,2024-07-01T00:00:00,REPAYMENT,TRANSFER,10629,COP,SETTLED
T0004433,C00130,L000708,2024-01-27T00:00:00,REPAYMENT,PSE,177594,COP,SETTLED
T0004434,C00472,L000080,2024-12-25T00:00:00,DISBURSEMENT,PSE,234196,COP,FAILED
T0004435,C00305,L000829,2024-01-01T00:00:00,REPAYMENT,TRANSFER,233422,COP,SETTLED
T0004436,C00493,L000740,2023-03-07T00:00:00,DISBURSEMENT,CASH_NETWORK,88520,COP,FAILED
T0004437,C00257,L000729,2023-10-27T00:00:00,DISBURSEMENT,CARD,157629,COP,PENDING
T0004438,C00431,L001005,2023-02-01T00:00:00,FEE,PSE,3265,COP,SETTLED
T0004439,C00403,L000744,2023-11-10T00:00:00,REPAYMENT,CARD,194630,COP,PENDING
T0004440,C00116,L000821,2024-07-25T00:00:00,CHARGEBACK,TRANSFER,321401,COP,FAILED
T0004441,C00180,L001169,2024-03-03T00:00:00,FEE,PSE,266011,COP,FAILED
T0004442,C00336,L000946,2025-05-23T00:00:00,FEE,PSE,95897,COP,PENDING
T0004443,C00276,L001083,2024-12-28T00:00:00,CHARGEBACK,PSE,337317,COP,SETTLED
T0004444,C00346,L000055,2023-01-29T00:00:00,REPAYMENT,TRANSFER,85958,COP,SETTLED
T0004445,C00206,L000132,2024-11-01T00:00:00,CHARGEBACK,PSE,238787,COP,FAILED
T0004446,C00116,L000138,2024-01-12T00:00:00,DISBURSEMENT,CASH_NETWORK,220669,COP,PENDING
T0004447,C00408,L000232,2024-10-22T00:00:00,FEE,CASH_NETWORK,243076,COP,FAILED
T0004448,C00366,L000123,2023-10-09T00:00:00,FEE,TRANSFER,243372,COP,PENDING
T0004449,C00233,L000956,2024-10-23T00:00:00,CHARGEBACK,PSE,138146,COP,SETTLED
T0004450,C00448,L000709,2023-06-04T00:00:00,CHARGEBACK,CASH_NETWORK,116824,COP,SETTLED
T0004451,C00402,L000127,2024-05-25T00:00:00,FEE,TRANSFER,291315,COP,SETTLED
T0004452,C00136,L000127,2024-01-03T00:00:00,CHARGEBACK,PSE,240054,COP,PENDING
T0004453,C00254,L000658,2023-01-04T00:00:00,CHARGEBACK,TRANSFER,21934,COP,SETTLED
T0004454,C00511,L000258,2024-12-31T00:00:00,REPAYMENT,CARD,49857,COP,SETTLED
T0004455,C00065,L000955,2023-04-16T00:00:00,FEE,TRANSFER,374577,COP,SETTLED
T0004456,C00476,L000075,2024-01-13T00:00:00,REPAYMENT,PSE,273230,COP,FAILED
T0004457,C00473,L000786,2024-06-28T00:00:00,REPAYMENT,TRANSFER,135809,COP,PENDING
T0004458,C00339,L000432,2024-04-16T00:00:00,CHARGEBACK,TRANSFER,195527,COP,FAILED
T0004459,C00247,L000011,2023-05-12T00:00:00,REPAYMENT,TRANSFER,364377,COP,FAILED
T0004460,C00306,L000489,2023-11-28T00:00:00,REPAYMENT,TRANSFER,238503,COP,SETTLED
T0004461,C00392,L000114,2024-04-14T00:00:00,CHARGEBACK,CARD,329669,COP,PENDING
T0004462,C00065,L000932,2023-05-16T00:00:00,DISBURSEMENT,PSE,306834,COP,SETTLED
T0004463,C00188,L000676,2024-08-26T00:00:00,REPAYMENT,TRANSFER,290130,COP,FAILED
T0004464,C00083,L000740,2024-07-26T00:00:00,DISBURSEMENT,CASH_NETWORK,184498,COP,SETTLED
T0004465,C00025,L001117,2024-01-18T00:00:00,FEE,CARD,156268,COP,SETTLED
T0004466,C00142,L000158,2024-03-15T00:00:00,CHARGEBACK,TRANSFER,119281,COP,FAILED
T0004467,C00050,L000252,2024-08-31T00:00:00,FEE,TRANSFER,108298,COP,PENDING
T0004468,C00049,L000378,2024-03-03T00:00:00,FEE,TRANSFER,177166,COP,FAILED
T0004469,C00231,L001085,2025-03-22T00:00:00,CHARGEBACK,CASH_NETWORK,243140,COP,SETTLED
T0004470,C00454,L000096,2023-07-10T00:00:00,FEE,CARD,94024,COP,SETTLED
T0004471,C00185,L000665,2023-10-09T00:00:00,DISBURSEMENT,CASH_NETWORK,91023,COP,SETTLED
T0004472,C00216,L001155,2024-03-28T00:00:00,REPAYMENT,CASH_NETWORK,122487,COP,SETTLED
T0004473,C00385,L000441,2023-09-02T00:00:00,FEE,CARD,111958,COP,PENDING
T0004474,C00256,L000501,2024-04-09T00:00:00,DISBURSEMENT,TRANSFER,46664,COP,SETTLED
T0004475,C00454,L001044,2024-12-24T00:00:00,DISBURSEMENT,TRANSFER,402306,COP,PENDING
T0004476,C00512,L000706,2024-01-01T00:00:00,REPAYMENT,CASH_NETWORK,270020,COP,FAILED
T0004477,C00071,L000249,2023-07-29T00:00:00,CHARGEBACK,TRANSFER,298623,COP,SETTLED
T0004478,C00236,L000486,2024-12-05T00:00:00,REPAYMENT,TRANSFER,261695,COP,FAILED
